PlayerID,Level,Completed
1089,35,0
1089,36,0
1089,37,1
1089,38,1
1089,39,1
1089,40,0
1089,41,0
1089,42,0
1089,43,1
1090,1,0
1090,2,0
1090,3,1
1090,4,1
1090,5,0
1090,6,1
1090,7,0
1090,8,0
1090,9,0
1090,10,1
1090,11,0
1090,12,1
1090,13,0
1090,14,1
1090,15,1
1090,16,1
1090,17,0
1090,18,0
1090,19,0
1090,20,1
1090,21,1
1091,1,1
1091,2,0
1091,3,0
1091,4,0
1091,5,0
1091,6,1
1091,7,0
1091,8,1
1091,9,0
1091,10,1
1091,11,0
1091,12,1
1091,13,1
1091,14,0
1091,15,0
1091,16,0
1091,17,0
1091,18,0
1091,19,0
1091,20,0
1091,21,0
1091,22,1
1091,23,1
1091,24,0
1091,25,1
1091,26,1
1091,27,0
1091,28,1
1091,29,1
1091,30,1
1091,31,1
1091,32,0
1091,33,0
1091,34,0
1091,35,1
1091,36,1
1091,37,1
1092,1,0
1092,2,1
1092,3,1
1092,4,0
1092,5,1
1092,6,0
1092,7,1
1092,8,0
1092,9,1
1092,10,1
1092,11,1
1092,12,1
1092,13,0
1092,14,0
1092,15,0
1092,16,0
1092,17,1
1092,18,0
1092,19,1
1092,20,0
1092,21,0
1092,22,0
1092,23,1
1092,24,1
1092,25,0
1092,26,0
1092,27,0
1092,28,1
1092,29,1
1092,30,0
1092,31,1
1092,32,0
1092,33,0
1092,34,1
1093,1,0
1093,2,0
1093,3,0
1093,4,0
1093,5,0
1093,6,1
1093,7,0
1093,8,0
1093,9,0
1093,10,1
1093,11,0
1093,12,0
1093,13,0
1093,14,1
1093,15,1
1093,16,1
1093,17,1
1093,18,1
1093,19,1
1093,20,0
1093,21,1
1093,22,0
1093,23,1
1093,24,0
1093,25,1
1093,26,1
1093,27,0
1093,28,1
1093,29,1
1093,30,0
1093,31,0
1093,32,0
1094,1,0
1094,2,1
1094,3,0
1094,4,0
1094,5,0
1094,6,0
1094,7,1
1094,8,0
1094,9,1
1094,10,0
1094,11,0
1094,12,1
1094,13,1
1094,14,1
1094,15,1
1094,16,0
1095,1,0
1095,2,0
1095,3,1
1095,4,0
1095,5,1
1095,6,1
1095,7,1
1095,8,0
1095,9,0
1095,10,1
1095,11,1
1095,12,0
1095,13,1
1095,14,0
1095,15,0
1095,16,0
1095,17,1
1095,18,1
1095,19,1
1095,20,1
1095,21,0
1095,22,0
1095,23,1
1095,24,0
1095,25,1
1095,26,1
1095,27,1
1095,28,1
1095,29,1
1095,30,1
1095,31,1
1095,32,1
1095,33,0
1095,34,1
1095,35,1
1095,36,0
1096,1,1
1096,2,0
1096,3,1
1096,4,1
1096,5,1
1096,6,1
1096,7,1
1096,8,0
1096,9,1
1096,10,0
1096,11,1
1096,12,0
1096,13,1
1096,14,0
1096,15,0
1096,16,1
1096,17,0
1096,18,0
1096,19,1
1096,20,0
1096,21,0
1096,22,1
1096,23,1
1096,24,1
1096,25,1
1096,26,1
1096,27,0
1096,28,0
1096,29,0
1096,30,1
1096,31,0
1096,32,0
1096,33,0
1096,34,0
1097,1,1
1097,2,1
1097,3,0
1097,4,1
1097,5,0
1097,6,0
1097,7,1
1097,8,1
1097,9,0
1097,10,1
1097,11,1
1097,12,0
1097,13,0
1097,14,1
1097,15,0
1097,16,1
1097,17,1
1097,18,0
1097,19,0
1097,20,0
1097,21,1
1097,22,0
1097,23,0
1097,24,0
1097,25,1
1097,26,0
1097,27,1
1097,28,1
1097,29,1
1097,30,0
1097,31,1
1097,32,1
1097,33,1
1097,34,0
1097,35,1
1097,36,0
1097,37,1
1097,38,1
1097,39,0
1097,40,1
1097,41,1
1098,1,1
1098,2,1
1098,3,1
1098,4,0
1098,5,0
1098,6,1
1098,7,0
1098,8,1
1098,9,0
1098,10,1
1098,11,1
1098,12,0
1098,13,1
1098,14,0
1098,15,1
1098,16,1
1098,17,1
1098,18,1
1098,19,0
1098,20,1
1098,21,1
1098,22,0
1098,23,1
1098,24,1
1098,25,1
1098,26,0
1098,27,1
1098,28,0
1098,29,1
1098,30,1
1098,31,0
1098,32,0
1098,33,1
1098,34,1
1098,35,1
1098,36,1
1098,37,0
1098,38,1
1098,39,0
1099,1,1
1099,2,0
1099,3,1
1099,4,0
1099,5,1
1099,6,1
1099,7,1
1099,8,0
1099,9,0
1099,10,0
1099,11,0
1099,12,1
1099,13,0
1099,14,0
1099,15,1
1099,16,0
1099,17,1
1099,18,0
1099,19,1
1099,20,1
1099,21,1
1099,22,1
1099,23,0
1099,24,0
1099,25,0
1099,26,0
1099,27,1
1099,28,1
1099,29,1
1099,30,1
1099,31,1
1099,32,1
1099,33,1
1099,34,1
1099,35,1
1099,36,1
1099,37,1
1099,38,1
1099,39,0
1099,40,0
1099,41,1
1099,42,1
1100,1,0
1100,2,1
1100,3,0
1100,4,1
1100,5,1
1100,6,1
1100,7,0
1100,8,1
1100,9,0
1100,10,1
1100,11,1
1100,12,0
1100,13,0
1100,14,1
1100,15,1
1100,16,0
1100,17,1
1100,18,1
1100,19,0
1100,20,0
1100,21,1
1100,22,0
1100,23,1
1100,24,1
1101,1,0
1101,2,0
1101,3,1
1101,4,1
1101,5,1
1101,6,0
1102,1,1
1102,2,1
1102,3,1
1102,4,1
1102,5,0
1102,6,0
1102,7,0
1102,8,0
1102,9,0
1102,10,1
1102,11,0
1102,12,1
1102,13,1
1102,14,1
1102,15,0
1102,16,0
1102,17,0
1102,18,1
1102,19,0
1102,20,1
1102,21,0
1102,22,1
1102,23,0
1102,24,1
1103,1,1
1103,2,0
1103,3,0
1103,4,0
1103,5,0
1103,6,1
1103,7,0
1103,8,1
1103,9,0
1103,10,1
1103,11,1
1103,12,0
1103,13,1
1103,14,1
1103,15,1
1103,16,0
1103,17,1
1103,18,0
1104,1,1
1104,2,1
1104,3,0
1104,4,0
1104,5,0
1104,6,0
1104,7,0
1104,8,1
1104,9,1
1104,10,1
1104,11,0
1104,12,1
1104,13,1
1104,14,0
1104,15,0
1104,16,0
1104,17,1
1104,18,1
1104,19,0
1104,20,1
1104,21,1
1104,22,1
1104,23,0
1104,24,0
1104,25,1
1104,26,1
1104,27,1
1105,1,0
1105,2,0
1105,3,1
1105,4,1
1105,5,1
1105,6,1
1105,7,1
1105,8,0
1105,9,1
1105,10,1
1105,11,0
1105,12,1
1105,13,0
1105,14,1
1105,15,1
1105,16,1
1105,17,1
1105,18,1
1105,19,0
1105,20,0
1105,21,0
1105,22,0
1105,23,0
1105,24,0
1105,25,1
1105,26,0
1105,27,0
1105,28,0
1105,29,0
1105,30,0
1105,31,1
1105,32,0
1105,33,1
1105,34,1
1106,1,0
1106,2,0
1106,3,0
1106,4,0
1106,5,0
1106,6,1
1106,7,0
1106,8,0
1106,9,1
1106,10,1
1106,11,0
1106,12,1
1106,13,0
1106,14,0
1106,15,0
1106,16,1
1106,17,0
1107,1,1
1107,2,1
1107,3,0
1107,4,0
1107,5,1
1107,6,0
1107,7,0
1107,8,0
1107,9,0
1107,10,1
1107,11,1
1107,12,1
1107,13,0
1107,14,1
1107,15,1
1107,16,1
1107,17,1
1107,18,1
1107,19,0
1107,20,1
1107,21,0
1107,22,1
1107,23,0
1107,24,0
1107,25,1
1107,26,0
1107,27,0
1107,28,1
1107,29,1
1107,30,1
1107,31,1
1107,32,0
1107,33,0
1107,34,0
1107,35,1
1107,36,0
1107,37,0
1107,38,0
1107,39,0
1107,40,1
1107,41,1
1107,42,1
1107,43,0
1107,44,1
1107,45,0
1107,46,0
1108,1,0
1108,2,0
1108,3,1
1108,4,1
1108,5,0
1108,6,1
1108,7,0
1108,8,0
1108,9,1
1108,10,0
1108,11,1
1108,12,1
1108,13,1
1108,14,0
1108,15,1
1108,16,1
1108,17,1
1108,18,0
1108,19,0
1108,20,1
1109,1,1
1109,2,1
1109,3,1
1109,4,1
1109,5,1
1109,6,0
1109,7,1
1109,8,1
1109,9,0
1109,10,1
1109,11,1
1109,12,0
1109,13,0
1110,1,1
1110,2,0
1110,3,1
1110,4,1
1110,5,0
1110,6,0
1110,7,1
1110,8,0
1110,9,0
1110,10,1
1110,11,0
1110,12,0
1110,13,0
1110,14,1
1110,15,1
1110,16,1
1110,17,1
1110,18,1
1110,19,0
1110,20,1
1110,21,0
1110,22,0
1110,23,1
1110,24,0
1110,25,1
1110,26,1
1110,27,1
1110,28,1
1110,29,1
1110,30,0
1110,31,1
1110,32,0
1110,33,1
1110,34,1
1110,35,0
1110,36,0
1110,37,1
1110,38,1
1110,39,1
1110,40,0
1110,41,1
1110,42,1
1110,43,1
1110,44,0
1111,1,0
1111,2,1
1111,3,1
1111,4,0
1111,5,0
1111,6,1
1111,7,1
1111,8,0
1111,9,1
1111,10,1
1111,11,1
1111,12,1
1111,13,1
1111,14,1
1111,15,1
1111,16,0
1111,17,1
1111,18,1
1111,19,0
1111,20,1
1111,21,0
1111,22,0
1111,23,0
1111,24,0
1111,25,1
1111,26,0
1111,27,1
1111,28,0
1111,29,0
1111,30,0
1111,31,1
1111,32,0
1111,33,0
1111,34,0
1111,35,0
1111,36,1
1111,37,1
1112,1,1
1112,2,1
1112,3,1
1112,4,1
1112,5,0
1112,6,0
1112,7,0
1112,8,0
1112,9,0
1112,10,0
1112,11,0
1112,12,1
1112,13,1
1113,1,1
1113,2,1
1113,3,0
1113,4,0
1113,5,1
1113,6,1
1113,7,1
1113,8,0
1113,9,0
1113,10,0
1113,11,1
1113,12,0
1113,13,1
1113,14,0
1113,15,0
1113,16,0
1113,17,1
1113,18,0
1113,19,0
1113,20,1
1113,21,1
1113,22,0
1113,23,0
1113,24,0
1113,25,1
1113,26,0
1113,27,1
1113,28,0
1113,29,1
1113,30,0
1113,31,0
1113,32,1
1113,33,0
1113,34,0
1113,35,0
1113,36,0
1114,1,1
1114,2,1
1114,3,1
1114,4,0
1114,5,1
1114,6,0
1114,7,0
1114,8,0
1114,9,1
1114,10,1
1114,11,0
1114,12,1
1114,13,1
1114,14,0
1114,15,0
1114,16,0
1114,17,1
1114,18,0
1114,19,0
1114,20,0
1114,21,0
1114,22,0
1114,23,1
1114,24,1
1114,25,1
1114,26,0
1114,27,0
1114,28,0
1114,29,0
1114,30,1
1114,31,0
1114,32,0
1115,1,0
1115,2,1
1115,3,0
1115,4,1
1115,5,1
1115,6,0
1115,7,1
1115,8,1
1115,9,0
1115,10,0
1115,11,1
1115,12,0
1115,13,1
1115,14,1
1115,15,1
1115,16,0
1115,17,1
1115,18,0
1115,19,1
1115,20,1
1115,21,1
1115,22,0
1115,23,0
1115,24,1
1115,25,1
1115,26,1
1115,27,1
1115,28,1
1115,29,0
1115,30,1
1115,31,1
1115,32,0
1115,33,0
1115,34,1
1115,35,0
1115,36,1
1115,37,0
1116,1,1
1116,2,0
1116,3,0
1116,4,1
1116,5,0
1116,6,0
1116,7,0
1116,8,1
1116,9,0
1116,10,1
1116,11,0
1116,12,0
1116,13,1
1116,14,1
1116,15,1
1116,16,1
1116,17,0
1116,18,0
1116,19,0
1116,20,0
1116,21,0
1116,22,0
1116,23,0
1116,24,0
1116,25,0
1116,26,1
1116,27,0
1116,28,1
1116,29,1
1116,30,0
1116,31,0
1116,32,0
1116,33,1
1116,34,1
1116,35,1
1117,1,0
1117,2,1
1117,3,0
1117,4,0
1117,5,1
1117,6,0
1117,7,1
1117,8,0
1117,9,1
1117,10,0
1117,11,0
1117,12,1
1117,13,0
1117,14,0
1117,15,1
1117,16,1
1117,17,1
1117,18,0
1117,19,0
1117,20,0
1117,21,1
1117,22,0
1117,23,1
1117,24,1
1117,25,1
1117,26,0
1117,27,1
1117,28,1
1117,29,1
1117,30,1
1117,31,1
1117,32,1
1117,33,0
1117,34,0
1117,35,0
1117,36,0
1117,37,0
1118,1,0
1118,2,1
1118,3,0
1118,4,1
1118,5,0
1118,6,0
1118,7,1
1118,8,1
1118,9,1
1118,10,1
1118,11,0
1118,12,0
1118,13,1
1118,14,0
1118,15,0
1118,16,1
1118,17,0
1118,18,1
1118,19,1
1118,20,1
1118,21,1
1118,22,1
1118,23,0
1118,24,0
1118,25,0
1118,26,1
1118,27,1
1118,28,1
1118,29,0
1118,30,1
1118,31,1
1118,32,0
1118,33,1
1118,34,1
1119,1,0
1119,2,1
1119,3,1
1119,4,1
1119,5,0
1119,6,1
1119,7,0
1119,8,0
1119,9,0
1119,10,0
1119,11,0
1119,12,1
1119,13,0
1120,1,0
1120,2,1
1120,3,1
1120,4,0
1120,5,0
1120,6,0
1120,7,0
1120,8,1
1120,9,0
1120,10,0
1120,11,1
1120,12,0
1120,13,0
1120,14,1
1120,15,0
1120,16,1
1120,17,1
1120,18,1
1120,19,0
1120,20,1
1120,21,0
1120,22,1
1120,23,1
1120,24,1
1120,25,1
1120,26,1
1120,27,1
1120,28,0
1120,29,0
1120,30,1
1120,31,1
1120,32,0
1120,33,0
1120,34,1
1120,35,0
1120,36,1
1120,37,0
1120,38,0
1120,39,1
1120,40,1
1120,41,1
1120,42,0
1120,43,0
1120,44,1
1120,45,1
1121,1,1
1121,2,0
1121,3,0
1121,4,0
1121,5,0
1121,6,0
1121,7,1
1121,8,1
1121,9,1
1121,10,0
1121,11,0
1121,12,0
1121,13,0
1121,14,0
1121,15,1
1121,16,1
1121,17,0
1121,18,0
1121,19,0
1121,20,1
1121,21,1
1121,22,0
1121,23,1
1121,24,1
1121,25,0
1121,26,1
1121,27,1
1121,28,1
1122,1,0
1122,2,1
1122,3,1
1122,4,0
1122,5,0
1122,6,1
1122,7,1
1122,8,1
1122,9,1
1122,10,1
1122,11,1
1122,12,0
1122,13,1
1122,14,1
1122,15,1
1122,16,1
1122,17,0
1122,18,1
1122,19,1
1122,20,0
1122,21,1
1123,1,0
1123,2,1
1123,3,0
1123,4,1
1123,5,0
1123,6,1
1123,7,0
1123,8,0
1124,1,1
1124,2,1
1124,3,0
1124,4,1
1124,5,1
1124,6,1
1124,7,1
1124,8,1
1124,9,0
1124,10,0
1124,11,1
1125,1,1
1125,2,1
1125,3,1
1125,4,0
1125,5,0
1125,6,0
1125,7,0
1125,8,1
1125,9,1
1125,10,0
1125,11,1
1125,12,0
1125,13,1
1125,14,0
1125,15,0
1125,16,0
1125,17,1
1125,18,1
1125,19,0
1125,20,1
1125,21,0
1125,22,1
1125,23,1
1125,24,1
1125,25,0
1125,26,1
1125,27,1
1125,28,1
1125,29,1
1125,30,0
1125,31,0
1125,32,0
1125,33,0
1125,34,0
1125,35,0
1125,36,1
1125,37,0
1125,38,0
1126,1,1
1126,2,0
1126,3,1
1126,4,0
1126,5,1
1126,6,1
1126,7,1
1126,8,1
1126,9,0
1126,10,0
1126,11,1
1126,12,1
1126,13,1
1126,14,0
1126,15,0
1126,16,1
1126,17,1
1126,18,1
1126,19,0
1126,20,0
1126,21,1
1126,22,1
1126,23,0
1126,24,1
1126,25,0
1126,26,0
1126,27,1
1126,28,1
1126,29,1
1126,30,1
1126,31,1
1126,32,0
1126,33,0
1126,34,1
1127,1,0
1127,2,0
1127,3,0
1127,4,1
1127,5,1
1127,6,0
1127,7,0
1127,8,1
1127,9,1
1127,10,1
1127,11,0
1127,12,1
1127,13,0
1127,14,0
1127,15,0
1127,16,1
1127,17,0
1127,18,1
1127,19,0
1127,20,0
1127,21,1
1127,22,0
1127,23,1
1127,24,1
1127,25,1
1127,26,0
1127,27,0
1127,28,0
1127,29,1
1127,30,0
1127,31,1
1127,32,1
1127,33,0
1127,34,1
1127,35,1
1127,36,1
1127,37,0
1127,38,1
1127,39,1
1127,40,1
1127,41,0
1128,1,0
1128,2,1
1128,3,0
1128,4,1
1128,5,1
1128,6,1
1128,7,1
1128,8,1
1128,9,0
1128,10,1
1128,11,1
1129,1,0
1129,2,0
1129,3,1
1129,4,0
1129,5,0
1129,6,1
1129,7,0
1129,8,0
1129,9,0
1129,10,0
1129,11,1
1129,12,1
1129,13,1
1129,14,1
1129,15,1
1129,16,1
1129,17,1
1129,18,1
1129,19,0
1129,20,1
1129,21,0
1129,22,0
1129,23,0
1129,24,0
1129,25,1
1129,26,0
1129,27,0
1129,28,1
1129,29,1
1130,1,0
1130,2,1
1130,3,0
1130,4,0
1130,5,1
1130,6,1
1130,7,0
1130,8,1
1130,9,1
1130,10,1
1130,11,1
1130,12,1
1130,13,1
1130,14,1
1130,15,1
1130,16,1
1130,17,1
1130,18,0
1130,19,0
1130,20,1
1130,21,1
1130,22,1
1130,23,1
1130,24,0
1130,25,1
1130,26,0
1130,27,1
1130,28,0
1130,29,0
1130,30,0
1130,31,0
1130,32,0
1131,1,0
1131,2,0
1131,3,1
1131,4,1
1131,5,1
1131,6,1
1131,7,0
1131,8,0
1131,9,1
1131,10,1
1131,11,1
1131,12,1
1131,13,1
1131,14,0
1131,15,1
1131,16,0
1132,1,0
1132,2,0
1132,3,1
1132,4,0
1132,5,1
1132,6,1
1132,7,0
1132,8,1
1132,9,1
1132,10,1
1132,11,0
1132,12,0
1132,13,1
1132,14,1
1132,15,0
1132,16,0
1132,17,0
1133,1,1
1133,2,0
1133,3,1
1133,4,1
1133,5,1
1133,6,0
1133,7,1
1133,8,1
1133,9,0
1133,10,0
1133,11,0
1133,12,0
1133,13,0
1133,14,0
1133,15,0
1133,16,0
1133,17,1
1133,18,1
1133,19,1
1133,20,0
1133,21,0
1133,22,1
1133,23,0
1133,24,1
1133,25,0
1133,26,0
1133,27,0
1133,28,1
1133,29,1
1133,30,1
1133,31,0
1133,32,0
1133,33,0
1133,34,0
1133,35,1
1133,36,1
1133,37,1
1133,38,1
1133,39,0
1133,40,1
1133,41,0
1133,42,1
1133,43,0
1133,44,1
1133,45,1
1133,46,1
1133,47,1
1134,1,0
1134,2,0
1134,3,1
1134,4,0
1134,5,1
1135,1,0
1135,2,0
1135,3,1
1135,4,1
1135,5,1
1135,6,1
1135,7,0
1135,8,0
1135,9,1
1135,10,0
1135,11,1
1135,12,0
1135,13,1
1135,14,0
1135,15,0
1136,1,1
1136,2,1
1136,3,0
1136,4,0
1136,5,0
1136,6,1
1136,7,1
1136,8,0
1136,9,1
1136,10,0
1136,11,0
1136,12,1
1136,13,1
1136,14,0
1136,15,1
1136,16,0
1136,17,0
1136,18,1
1136,19,1
1136,20,1
1136,21,0
1136,22,0
1136,23,0
1136,24,1
1136,25,0
1137,1,1
1137,2,0
1137,3,1
1137,4,1
1137,5,1
1137,6,0
1137,7,0
1137,8,1
1137,9,1
1137,10,0
1137,11,0
1137,12,1
1137,13,1
1137,14,0
1137,15,1
1137,16,1
1137,17,1
1137,18,1
1137,19,1
1137,20,1
1137,21,1
1137,22,1
1137,23,1
1137,24,1
1137,25,1
1137,26,1
1137,27,1
1137,28,0
1137,29,0
1137,30,0
1137,31,1
1137,32,0
1137,33,1
1137,34,0
1137,35,0
1137,36,0
1137,37,1
1137,38,0
1137,39,1
1137,40,0
1137,41,0
1137,42,0
1137,43,1
1137,44,1
1137,45,1
1137,46,1
1137,47,1
1137,48,1
1138,1,0
1138,2,1
1138,3,0
1138,4,0
1138,5,1
1138,6,1
1138,7,0
1138,8,1
1138,9,0
1138,10,1
1138,11,1
1138,12,0
1138,13,0
1138,14,1
1138,15,1
1138,16,0
1138,17,0
1138,18,0
1138,19,0
1138,20,0
1138,21,0
1138,22,0
1138,23,1
1138,24,0
1138,25,0
1138,26,1
1138,27,0
1138,28,0
1138,29,1
1138,30,1
1138,31,1
1138,32,1
1138,33,0
1138,34,1
1138,35,1
1138,36,0
1138,37,0
1138,38,1
1139,1,1
1139,2,1
1139,3,1
1139,4,1
1139,5,1
1139,6,1
1139,7,1
1139,8,0
1139,9,1
1139,10,0
1139,11,1
1140,1,0
1140,2,0
1140,3,1
1140,4,0
1140,5,1
1141,1,0
1141,2,0
1141,3,0
1141,4,0
1141,5,1
1141,6,0
1141,7,1
1141,8,1
1141,9,1
1141,10,1
1141,11,0
1141,12,0
1141,13,1
1141,14,0
1141,15,0
1141,16,1
1141,17,1
1141,18,0
1141,19,1
1141,20,0
1141,21,0
1141,22,1
1141,23,1
1141,24,1
1141,25,1
1141,26,1
1141,27,0
1141,28,0
1141,29,0
1141,30,1
1141,31,0
1141,32,0
1141,33,0
1141,34,1
1141,35,1
1141,36,0
1141,37,1
1141,38,0
1141,39,0
1141,40,1
1141,41,1
1141,42,1
1141,43,0
1141,44,1
1141,45,1
1141,46,0
1141,47,0
1142,1,0
1142,2,1
1142,3,1
1142,4,1
1142,5,0
1142,6,0
1142,7,1
1143,1,1
1143,2,0
1143,3,0
1143,4,1
1143,5,1
1143,6,0
1143,7,1
1143,8,0
1143,9,0
1143,10,0
1143,11,1
1143,12,0
1143,13,1
1143,14,1
1144,1,0
1144,2,1
1144,3,0
1144,4,0
1144,5,0
1144,6,1
1144,7,0
1144,8,1
1144,9,0
1144,10,0
1144,11,1
1144,12,1
1144,13,0
1144,14,0
1144,15,0
1144,16,1
1144,17,0
1144,18,1
1144,19,0
1144,20,0
1144,21,0
1144,22,0
1144,23,1
1144,24,1
1144,25,1
1144,26,0
1144,27,0
1144,28,1
1144,29,0
1144,30,1
1144,31,1
1144,32,0
1145,1,1
1145,2,1
1145,3,1
1145,4,0
1145,5,0
1145,6,1
1145,7,0
1145,8,1
1145,9,0
1145,10,0
1145,11,1
1145,12,0
1145,13,0
1145,14,0
1145,15,0
1145,16,1
1145,17,0
1145,18,0
1145,19,1
1145,20,0
1145,21,0
1145,22,1
1145,23,0
1145,24,0
1145,25,1
1145,26,0
1145,27,1
1145,28,0
1145,29,1
1145,30,1
1145,31,0
1145,32,1
1145,33,0
1145,34,0
1145,35,1
1145,36,0
1145,37,0
1145,38,0
1145,39,1
1145,40,0
1145,41,1
1145,42,0
1145,43,1
1145,44,1
1146,1,1
1146,2,1
1146,3,1
1146,4,0
1146,5,1
1146,6,1
1146,7,1
1146,8,1
1146,9,0
1146,10,1
1146,11,0
1146,12,1
1146,13,1
1146,14,0
1146,15,0
1146,16,1
1146,17,1
1146,18,0
1146,19,0
1146,20,1
1146,21,0
1146,22,0
1146,23,1
1147,1,0
1147,2,1
1147,3,1
1147,4,0
1147,5,1
1147,6,1
1147,7,0
1147,8,1
1147,9,1
1147,10,1
1147,11,0
1147,12,0
1147,13,0
1147,14,1
1147,15,0
1147,16,1
1147,17,0
1147,18,1
1147,19,0
1147,20,1
1147,21,1
1147,22,1
1147,23,0
1147,24,1
1147,25,1
1147,26,0
1147,27,0
1147,28,0
1147,29,0
1147,30,1
1148,1,1
1148,2,0
1148,3,0
1148,4,1
1148,5,1
1148,6,1
1148,7,1
1148,8,0
1148,9,0
1148,10,1
1148,11,0
1148,12,0
1148,13,1
1148,14,0
1148,15,1
1148,16,0
1148,17,1
1148,18,1
1148,19,0
1148,20,1
1148,21,1
1148,22,0
1148,23,0
1148,24,1
1148,25,1
1148,26,0
1148,27,0
1148,28,1
1148,29,1
1149,1,1
1149,2,1
1149,3,0
1149,4,1
1149,5,0
1149,6,0
1149,7,0
1149,8,0
1149,9,1
1149,10,0
1149,11,0
1149,12,1
1149,13,0
1149,14,1
1150,1,0
1150,2,1
1150,3,1
1150,4,0
1150,5,1
1150,6,1
1150,7,1
1150,8,0
1150,9,0
1150,10,1
1150,11,1
1150,12,1
1150,13,1
1150,14,0
1150,15,0
1150,16,0
1150,17,0
1150,18,0
1150,19,0
1150,20,1
1150,21,0
1150,22,1
1151,1,0
1151,2,0
1151,3,1
1151,4,1
1151,5,0
1151,6,0
1151,7,0
1151,8,1
1151,9,0
1151,10,0
1151,11,0
1151,12,0
1151,13,0
1152,1,0
1152,2,0
1152,3,0
1152,4,0
1152,5,1
1152,6,1
1152,7,1
1152,8,1
1152,9,0
1152,10,1
1152,11,0
1152,12,1
1152,13,1
1152,14,1
1152,15,1
1152,16,1
1152,17,0
1152,18,1
1152,19,0
1152,20,1
1152,21,1
1152,22,1
1152,23,0
1152,24,1
1152,25,1
1152,26,1
1152,27,0
1152,28,1
1153,1,0
1153,2,1
1153,3,0
1153,4,0
1153,5,1
1153,6,1
1153,7,0
1153,8,0
1153,9,0
1153,10,1
1153,11,0
1153,12,0
1153,13,0
1153,14,0
1153,15,0
1153,16,1
1153,17,0
1153,18,1
1154,1,1
1154,2,0
1154,3,0
1154,4,1
1154,5,0
1154,6,0
1154,7,1
1154,8,0
1154,9,0
1154,10,1
1154,11,0
1154,12,0
1154,13,0
1154,14,1
1154,15,1
1154,16,1
1155,1,0
1155,2,1
1155,3,0
1155,4,0
1155,5,0
1155,6,0
1156,1,0
1156,2,1
1156,3,1
1156,4,0
1156,5,1
1156,6,0
1156,7,1
1156,8,1
1156,9,1
1156,10,0
1156,11,0
1156,12,1
1156,13,0
1156,14,0
1157,1,0
1157,2,0
1157,3,1
1157,4,0
1157,5,1
1157,6,1
1157,7,0
1157,8,0
1157,9,1
1157,10,1
1157,11,0
1157,12,0
1157,13,0
1157,14,1
1157,15,1
1157,16,1
1157,17,1
1157,18,0
1157,19,1
1157,20,1
1157,21,0
1157,22,0
1157,23,0
1157,24,1
1157,25,1
1157,26,0
1157,27,1
1157,28,1
1158,1,1
1158,2,0
1158,3,1
1158,4,0
1158,5,1
1158,6,1
1158,7,0
1158,8,0
1158,9,0
1158,10,1
1158,11,0
1158,12,1
1159,1,0
1159,2,0
1159,3,0
1159,4,0
1159,5,0
1159,6,1
1160,1,0
1160,2,0
1160,3,0
1160,4,1
1160,5,1
1160,6,1
1160,7,1
1160,8,1
1160,9,0
1160,10,0
1160,11,0
1160,12,0
1160,13,0
1160,14,0
1160,15,1
1160,16,0
1160,17,0
1160,18,1
1160,19,0
1160,20,1
1160,21,0
1160,22,1
1160,23,0
1160,24,0
1160,25,1
1160,26,1
1160,27,1
1160,28,0
1160,29,1
1160,30,0
1160,31,1
1160,32,0
1160,33,1
1160,34,1
1160,35,0
1160,36,1
1160,37,0
1160,38,1
1160,39,0
1160,40,1
1160,41,1
1160,42,1
1160,43,1
1160,44,1
1161,1,1
1161,2,0
1161,3,1
1161,4,1
1161,5,1
1161,6,1
1161,7,0
1161,8,1
1161,9,0
1161,10,0
1161,11,0
1161,12,0
1161,13,1
1161,14,0
1161,15,1
1161,16,0
1161,17,0
1161,18,0
1161,19,0
1161,20,1
1161,21,0
1161,22,1
1161,23,0
1161,24,0
1161,25,1
1161,26,0
1161,27,0
1161,28,0
1161,29,0
1161,30,1
1161,31,0
1161,32,1
1162,1,1
1162,2,1
1162,3,0
1162,4,1
1162,5,1
1162,6,1
1162,7,1
1162,8,1
1162,9,0
1162,10,0
1162,11,0
1162,12,1
1162,13,1
1162,14,0
1162,15,0
1162,16,0
1162,17,0
1162,18,0
1162,19,0
1162,20,1
1162,21,1
1162,22,0
1162,23,0
1162,24,1
1162,25,0
1162,26,0
1162,27,0
1162,28,0
1162,29,0
1162,30,1
1162,31,0
1162,32,1
1162,33,1
1162,34,1
1163,1,0
1163,2,1
1163,3,0
1163,4,1
1163,5,0
1163,6,1
1163,7,1
1163,8,0
1163,9,1
1163,10,1
1163,11,0
1163,12,1
1163,13,0
1163,14,0
1163,15,1
1163,16,0
1163,17,0
1163,18,0
1163,19,1
1163,20,0
1163,21,1
1163,22,1
1163,23,0
1163,24,0
1163,25,1
1163,26,1
1163,27,0
1163,28,1
1163,29,0
1163,30,1
1163,31,1
1163,32,0
1164,1,0
1164,2,1
1164,3,1
1164,4,0
1164,5,1
1164,6,0
1164,7,0
1164,8,0
1164,9,1
1164,10,0
1164,11,1
1164,12,0
1164,13,0
1164,14,0
1164,15,1
1164,16,0
1164,17,1
1164,18,1
1164,19,1
1164,20,0
1164,21,1
1164,22,1
1164,23,1
1164,24,1
1164,25,1
1164,26,0
1164,27,1
1164,28,1
1164,29,1
1164,30,1
1164,31,0
1164,32,0
1164,33,1
1164,34,0
1164,35,0
1164,36,1
1164,37,0
1164,38,1
1164,39,1
1165,1,1
